timestamp,customer_generation,driver_generation,check_driver_list,check_customer_list,customer_requests,processed_rides,managed_pending_requests,updated_drivers,updated_rides_state,updated_drivers_movements,completed_iteration
84.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0016,0.0068,0.003,0.0,0.0122
85.0,0.0002,0.0,0.0001,0.0002,0.0001,0.0066,0.0031,0.0065,0.0031,0.0,0.0202
86.0,0.0001,0.0005,0.0001,0.0002,0.0,0.0025,0.0025,0.0065,0.0029,0.0,0.0159
87.0,0.0001,0.0005,0.0001,0.0002,0.0,0.0035,0.0032,0.0065,0.0031,0.0,0.0177
88.0,0.0003,0.0,0.0002,0.0003,0.0,0.0033,0.0035,0.0063,0.0029,0.0,0.0173
89.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0032,0.007,0.0029,0.0,0.0138
90.0,0.0005,0.0,0.0001,0.0003,0.0001,0.0011,0.0044,0.007,0.0028,0.0,0.0167
91.0,0.0,0.0006,0.0001,0.0003,0.0,0.0,0.0186,0.0073,0.0031,0.0,0.0304
92.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0139,0.0073,0.0039,0.0,0.0259
93.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0014,0.0069,0.0033,0.0,0.0164
94.0,0.0001,0.0006,0.0001,0.0003,0.0,0.0132,0.0019,0.0069,0.0033,0.0,0.0267
95.0,0.0001,0.0,0.0001,0.0002,0.0,0.0096,0.0016,0.0066,0.0033,0.0,0.022
96.0,0.0002,0.0,0.0001,0.0002,0.0,0.0003,0.0015,0.0071,0.0034,0.0,0.0132
97.0,0.0001,0.0,0.0001,0.0002,0.0,0.0047,0.0127,0.0076,0.0039,0.0,0.0297
98.0,0.0001,0.0,0.0001,0.0003,0.0,0.0027,0.0022,0.0076,0.004,0.0,0.0175
99.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0018,0.0065,0.0041,0.0,0.0131
100.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0042,0.0064,0.0038,0.0,0.015
101.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0016,0.0063,0.0039,0.0,0.0169
102.0,0.0002,0.0,0.0001,0.0002,0.0001,0.0007,0.0021,0.0067,0.0045,0.0,0.0149
103.0,0.0002,0.0,0.0001,0.0003,0.0,0.0037,0.0021,0.0063,0.0047,0.0,0.0177
104.0,0.0,0.0009,0.0001,0.0003,0.0,0.0,0.0015,0.0064,0.0289,0.0,0.0385
105.0,0.0001,0.0006,0.0001,0.0003,0.0,0.0,0.0018,0.008,0.0044,0.0,0.0206
106.0,0.0,0.0,0.0001,0.0003,0.0,0.0071,0.0024,0.008,0.0039,0.0,0.0223
107.0,0.0001,0.0,0.0002,0.0004,0.0,0.0067,0.003,0.0079,0.0059,0.0,0.0246
108.0,0.0,0.0016,0.0001,0.0003,0.0,0.0,0.0081,0.0083,0.0056,0.0,0.0245
109.0,0.0001,0.0,0.0001,0.0003,0.0,0.008,0.0024,0.0114,0.0042,0.0,0.027
110.0,0.0001,0.0,0.0001,0.0003,0.0,0.0055,0.0087,0.0086,0.0143,0.0,0.0381
111.0,0.0,0.0006,0.0001,0.0003,0.0,0.0,0.0023,0.0082,0.005,0.0,0.0222
112.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0023,0.0076,0.0041,0.0,0.0151
113.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0027,0.0081,0.0044,0.0,0.016
114.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0016,0.0086,0.0044,0.0,0.0154
115.0,0.0,0.0007,0.0001,0.0003,0.0,0.0,0.0018,0.0085,0.0055,0.0,0.0222
116.0,0.0001,0.0,0.0001,0.0003,0.0,0.0145,0.0051,0.0074,0.0116,0.0,0.0398
117.0,0.0003,0.0,0.0001,0.0003,0.0001,0.0007,0.0092,0.0131,0.0046,0.0,0.0289
118.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0104,0.0084,0.0041,0.0,0.0237
119.0,0.0001,0.0,0.0002,0.0004,0.0,0.0092,0.0011,0.0093,0.0165,0.0,0.0372
