timestamp,customer_generation,driver_generation,check_driver_list,check_customer_list,customer_requests,processed_rides,managed_pending_requests,updated_drivers,updated_rides_state,updated_drivers_movements,completed_iteration
198.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0033,0.0138,0.0088,0.0,0.0275
199.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0035,0.0138,0.0074,0.0,0.026
200.0,0.0,0.0022,0.0002,0.0003,0.0,0.0,0.0151,0.015,0.0086,0.0,0.0534
201.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0072,0.0144,0.009,0.0,0.0319
202.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0151,0.0144,0.0143,0.0121,0.0,0.0648
203.0,0.0002,0.0,0.0002,0.0005,0.0,0.0004,0.0014,0.0148,0.0128,0.0,0.031
204.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0015,0.0139,0.0084,0.0,0.0252
205.0,0.0004,0.0,0.0002,0.0004,0.0001,0.0163,0.014,0.0153,0.0088,0.0,0.0561
206.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0014,0.0135,0.0084,0.0,0.0361
207.0,0.0002,0.0008,0.0002,0.0004,0.0,0.0,0.0059,0.0132,0.0091,0.0,0.0408
208.0,0.0,0.0,0.0002,0.0004,0.0001,0.0163,0.0015,0.014,0.0111,0.0,0.0443
209.0,0.0002,0.0,0.0002,0.0003,0.0,0.0149,0.0022,0.0147,0.0182,0.0,0.0513
210.0,0.0002,0.0,0.0002,0.0004,0.0,0.0004,0.0019,0.0142,0.0079,0.0,0.0258
211.0,0.0003,0.0,0.0002,0.0003,0.0001,0.0272,0.0037,0.0148,0.012,0.0,0.0592
212.0,0.0002,0.0,0.0002,0.0004,0.0,0.0092,0.0044,0.0146,0.0093,0.0,0.039
213.0,0.0002,0.0,0.0002,0.0004,0.0,0.0037,0.0079,0.014,0.0077,0.0,0.0345
214.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0043,0.0174,0.0158,0.0,0.0387
215.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.004,0.0139,0.0084,0.0,0.0274
216.0,0.0002,0.0,0.0002,0.0004,0.0,0.0,0.0059,0.0143,0.0082,0.0,0.0408
217.0,0.0,0.0,0.0002,0.0004,0.0,0.0006,0.0046,0.0127,0.0123,0.0,0.0315
218.0,0.0003,0.0008,0.0002,0.0004,0.0001,0.0073,0.0039,0.015,0.0146,0.0,0.0431
219.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0052,0.0135,0.0187,0.0,0.049
220.0,0.0002,0.0,0.0002,0.0004,0.0,0.0126,0.0082,0.0153,0.0148,0.0,0.0524
221.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.007,0.0149,0.0085,0.0,0.0318
222.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0115,0.0039,0.0149,0.0091,0.0,0.0411
223.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0036,0.0149,0.008,0.0,0.0278
224.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0037,0.0145,0.0086,0.0,0.028
225.0,0.0002,0.0,0.0002,0.0004,0.0,0.0004,0.007,0.0142,0.0172,0.0,0.0402
226.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0022,0.0148,0.0101,0.0,0.0286
227.0,0.0,0.0008,0.0002,0.0003,0.0,0.0,0.0019,0.0149,0.0089,0.0,0.0277
228.0,0.0,0.0017,0.0002,0.0004,0.0,0.0,0.0021,0.0156,0.0087,0.0,0.0293
229.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0068,0.0143,0.0086,0.0,0.0308
230.0,0.0002,0.0,0.0002,0.0004,0.0,0.0004,0.0068,0.0152,0.0082,0.0,0.032
231.0,0.0005,0.0,0.0002,0.0004,0.0,0.0,0.0008,0.0153,0.0114,0.0,0.0408
232.0,0.0002,0.0,0.0002,0.0005,0.0,0.0,0.0007,0.0143,0.0082,0.0,0.0368
233.0,0.0003,0.0,0.0003,0.0005,0.0001,0.091,0.004,0.016,0.0096,0.0,0.1229
