timestamp,drivers_candidate,rejections,expected_meeting_length,expected_meeting_duration,meeting_length,meeting_travel_time,expected_ride_length,expected_ride_duration,ride_length,ride_travel_time,timestamp_request,timestamp_pickup,timestamp_on_road,timestamp_end,expected_price,price,surge_multiplier
19,0,385.19,0.0,385.19,33.0,674.05,0.0,674.05,70.0,402.0,418.0,451.0,521.0,3.87,13.53,1.15
12,0,580.03,0.0,580.03,57.0,674.86,0.0,674.86,66.0,384.0,399.0,456.0,522.0,4.88,16.36,1.45
3,0,1352.38,874.64,1352.38,146.0,485.19,0.0,485.19,53.0,326.0,334.0,480.0,533.0,4.37,13.27,1.4
1,0,1468.87,0.0,1468.87,147.0,1752.37,874.64,1752.37,185.0,196.0,202.0,349.0,534.0,126.15,30.98,1.15
7,0,669.08,960.31,669.08,54.0,1163.08,960.31,1163.08,120.0,350.0,360.0,414.0,534.0,137.11,21.15,1.15
2,0,2657.54,1218.24,2657.54,208.0,880.03,960.31,880.03,72.0,244.0,254.0,462.0,534.0,136.69,14.11,1.15
3,0,1469.08,960.31,1469.08,118.0,2363.31,1218.24,2363.31,204.0,205.0,216.0,334.0,538.0,174.47,34.51,1.15
2,0,1368.66,0.0,1368.66,126.0,780.23,960.31,780.23,65.0,330.0,347.0,473.0,538.0,154.36,14.69,1.3
4,0,1063.71,874.64,1063.71,94.0,1263.11,874.64,1263.11,122.0,312.0,326.0,420.0,542.0,158.16,27.2,1.45
27,0,374.66,0.0,374.66,28.0,1069.07,0.0,1069.07,92.0,412.0,426.0,454.0,546.0,4.45,17.14,1.15
6,0,374.65,0.0,374.65,37.0,2051.71,960.31,2051.71,245.0,252.0,266.0,303.0,548.0,168.51,48.34,1.4
27,0,469.28,0.0,469.28,41.0,786.81,0.0,786.81,80.0,414.0,428.0,469.0,549.0,4.91,18.35,1.4
12,0,958.33,0.0,958.33,87.0,569.28,0.0,569.28,57.0,389.0,405.0,492.0,549.0,4.52,14.1,1.4
8,0,1069.28,960.31,1069.28,82.0,963.52,0.0,963.52,97.0,364.0,375.0,457.0,554.0,4.29,17.68,1.15
36,0,374.66,0.0,374.66,29.0,668.88,0.0,668.88,78.0,443.0,448.0,477.0,555.0,4.87,18.44,1.45
38,0,380.23,0.0,380.23,27.0,674.03,960.31,674.03,67.0,456.0,464.0,491.0,558.0,136.39,13.11,1.15
3,0,1352.13,960.31,1352.13,115.0,1652.33,960.31,1652.33,161.0,276.0,286.0,401.0,562.0,137.83,27.53,1.15
6,0,769.08,0.0,769.08,64.0,1368.67,874.64,1368.67,138.0,351.0,361.0,425.0,563.0,141.97,27.06,1.3
3,0,2457.7,1218.24,2457.7,212.0,1546.96,960.31,1546.96,159.0,187.0,200.0,412.0,571.0,137.67,27.09,1.15
39,0,280.23,874.64,280.23,22.0,774.45,874.64,774.45,72.0,466.0,480.0,502.0,574.0,157.25,17.59,1.45
4,0,474.46,0.0,474.46,46.0,3207.9,960.31,3207.9,323.0,203.0,209.0,255.0,578.0,164.49,61.24,1.35
29,0,564.12,0.0,564.12,53.0,869.28,0.0,869.28,91.0,426.0,436.0,489.0,580.0,5.24,21.07,1.45
4,0,569.49,0.0,569.49,48.0,2329.69,874.64,2329.69,248.0,279.0,285.0,333.0,581.0,160.14,51.1,1.45
27,0,1052.76,960.31,1052.76,99.0,680.02,0.0,680.02,61.0,417.0,425.0,524.0,585.0,3.88,12.29,1.15
2,0,2263.12,1218.24,2263.12,192.0,2246.14,960.31,2246.14,230.0,159.0,164.0,356.0,586.0,132.67,36.27,1.1
