timestamp,customer_generation,driver_generation,check_driver_list,check_customer_list,customer_requests,processed_rides,managed_pending_requests,updated_drivers,updated_rides_state,updated_drivers_movements,completed_iteration
80.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0009,0.0078,0.0044,0.0,0.014
81.0,0.0004,0.0007,0.0002,0.0003,0.0,0.0,0.0009,0.0082,0.0043,0.0,0.0197
82.0,0.0,0.0,0.0002,0.0003,0.0001,0.0235,0.002,0.0083,0.0131,0.0,0.0478
83.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0018,0.008,0.0043,0.0,0.015
84.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0017,0.0084,0.004,0.0,0.0151
85.0,0.0003,0.0,0.0002,0.0003,0.0001,0.0075,0.0029,0.0086,0.0045,0.0,0.0247
86.0,0.0002,0.0007,0.0002,0.0003,0.0,0.0,0.0022,0.0088,0.0042,0.0,0.0214
87.0,0.0002,0.0007,0.0002,0.0003,0.0001,0.0121,0.0035,0.0089,0.0045,0.0,0.0309
88.0,0.0002,0.0,0.0002,0.0004,0.0,0.0005,0.004,0.009,0.0043,0.0,0.0189
89.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0034,0.01,0.0043,0.0,0.0186
90.0,0.0005,0.0,0.0002,0.0003,0.0001,0.008,0.005,0.0092,0.0043,0.0,0.0281
91.0,0.0,0.0007,0.0002,0.0003,0.0,0.0,0.0109,0.0087,0.0048,0.0,0.0305
92.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0092,0.0089,0.0047,0.0,0.0239
93.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0023,0.0089,0.0048,0.0,0.017
94.0,0.0002,0.0007,0.0002,0.0003,0.0,0.0127,0.002,0.0092,0.0049,0.0,0.0309
95.0,0.0002,0.0,0.0002,0.0004,0.0,0.0,0.002,0.0097,0.0047,0.0,0.0228
96.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0086,0.0025,0.0092,0.0051,0.0,0.0266
97.0,0.0002,0.0,0.0002,0.0003,0.0,0.0043,0.003,0.0097,0.0173,0.0,0.0354
98.0,0.0002,0.0,0.0002,0.0003,0.0001,0.0005,0.0086,0.0089,0.005,0.0,0.0243
99.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0062,0.0088,0.0054,0.0,0.0214
100.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0018,0.0096,0.005,0.0,0.0175
101.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0019,0.0112,0.0122,0.0,0.0263
102.0,0.0003,0.0,0.0002,0.0004,0.0001,0.0015,0.0068,0.0088,0.0054,0.0,0.0239
103.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0006,0.0021,0.0088,0.0054,0.0,0.0182
104.0,0.0,0.0007,0.0002,0.0004,0.0,0.0,0.0014,0.0098,0.0051,0.0,0.0181
105.0,0.0002,0.0007,0.0002,0.0003,0.0,0.0081,0.0023,0.0096,0.0053,0.0,0.0272
106.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0024,0.0099,0.0055,0.0,0.0188
107.0,0.0002,0.0,0.0002,0.0003,0.0001,0.0087,0.0079,0.0095,0.0058,0.0,0.033
108.0,0.0,0.0014,0.0002,0.0004,0.0,0.0,0.0016,0.0103,0.006,0.0,0.0204
109.0,0.0002,0.0,0.0002,0.0003,0.0001,0.0131,0.0022,0.0104,0.0057,0.0,0.0327
110.0,0.0002,0.0,0.0002,0.0003,0.0,0.0072,0.0027,0.0108,0.0101,0.0,0.0321
111.0,0.0,0.0007,0.0002,0.0004,0.0,0.0,0.0096,0.0102,0.0059,0.0,0.0275
112.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0021,0.0108,0.0056,0.0,0.0197
113.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0021,0.0105,0.006,0.0,0.0258
114.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0074,0.0104,0.0062,0.0,0.025
115.0,0.0,0.0008,0.0002,0.0004,0.0,0.0,0.0017,0.011,0.0061,0.0,0.0207
116.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0131,0.0141,0.0106,0.0065,0.0,0.0456
117.0,0.0003,0.0,0.0002,0.0004,0.0,0.0,0.0016,0.0107,0.0062,0.0,0.0262
118.0,0.0,0.0,0.0002,0.0004,0.0001,0.0091,0.0023,0.0107,0.006,0.0,0.0292
119.0,0.0002,0.0,0.0002,0.0003,0.0,0.0041,0.0028,0.0108,0.0063,0.0,0.0253
120.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0027,0.0103,0.0059,0.0,0.02
121.0,0.0002,0.0,0.0002,0.0004,0.0,0.0006,0.0034,0.0115,0.013,0.0,0.0299
122.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0066,0.0104,0.0065,0.0,0.031
123.0,0.0,0.0007,0.0002,0.0004,0.0,0.0,0.0022,0.0113,0.0061,0.0,0.0213
124.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0049,0.0111,0.0063,0.0,0.0234
125.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0016,0.011,0.0164,0.0,0.03
126.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0016,0.0106,0.0068,0.0,0.0269
127.0,0.0,0.0015,0.0002,0.0003,0.0,0.0,0.0019,0.0117,0.0125,0.0,0.0287
128.0,0.0002,0.0,0.0002,0.0004,0.0,0.0147,0.0098,0.0116,0.0069,0.0,0.0442
129.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0012,0.0114,0.0068,0.0,0.0205
130.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0128,0.0142,0.0115,0.0068,0.0,0.0465
131.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0012,0.0114,0.0118,0.0,0.0255
132.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0012,0.0114,0.0137,0.0,0.0342
133.0,0.0004,0.0,0.0002,0.0004,0.0001,0.0169,0.0024,0.0115,0.0148,0.0,0.0473
134.0,0.0002,0.0,0.0002,0.0005,0.0001,0.0052,0.0029,0.0117,0.0065,0.0,0.0279
135.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0028,0.0117,0.0068,0.0,0.0224
136.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0028,0.0119,0.0219,0.0,0.0449
137.0,0.0002,0.0007,0.0002,0.0004,0.0,0.0045,0.0035,0.0121,0.0065,0.0,0.0287
138.0,0.0,0.0008,0.0002,0.0004,0.0,0.0,0.0035,0.0123,0.0068,0.0,0.0245
139.0,0.0,0.0009,0.0002,0.0004,0.0,0.0,0.0036,0.0127,0.0065,0.0,0.0327
140.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0153,0.0127,0.0069,0.0,0.0359
141.0,0.0002,0.0,0.0002,0.0004,0.0,0.0079,0.0038,0.0124,0.0071,0.0,0.0326
142.0,0.0002,0.0,0.0002,0.0004,0.0,0.0,0.0106,0.0129,0.0071,0.0,0.0398
143.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0228,0.0039,0.0122,0.0074,0.0,0.0477
144.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0035,0.0123,0.0069,0.0,0.0238
145.0,0.0002,0.0,0.0002,0.0004,0.0,0.0004,0.0034,0.0123,0.0071,0.0,0.0246
146.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0072,0.0122,0.007,0.0,0.0274
147.0,0.0002,0.0008,0.0002,0.0004,0.0,0.0004,0.0031,0.0127,0.0072,0.0,0.0255
148.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0031,0.0128,0.007,0.0,0.0239
149.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0127,0.0127,0.0074,0.0,0.0422
150.0,0.0,0.0009,0.0002,0.0005,0.0,0.0,0.0054,0.0129,0.011,0.0,0.0405
151.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.002,0.0126,0.0077,0.0,0.0235
152.0,0.0002,0.0,0.0002,0.0004,0.0,0.0132,0.003,0.0129,0.0078,0.0,0.0382
153.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0018,0.0131,0.0076,0.0,0.0321
154.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0056,0.0127,0.0077,0.0,0.0271
155.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0045,0.0124,0.0156,0.0,0.0336
156.0,0.0004,0.0,0.0002,0.0004,0.0001,0.0161,0.002,0.0127,0.0082,0.0,0.0407
157.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.008,0.0122,0.0084,0.0,0.038
158.0,0.0004,0.0,0.0002,0.0004,0.0,0.0,0.0016,0.0204,0.0174,0.0,0.0534
159.0,0.0,0.0008,0.0002,0.0005,0.0001,0.0134,0.0027,0.013,0.0082,0.0,0.0397
160.0,0.0004,0.0,0.0002,0.0004,0.0001,0.0013,0.0043,0.0135,0.0085,0.0,0.0293
161.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0004,0.0026,0.0134,0.0081,0.0,0.026
162.0,0.0002,0.0008,0.0002,0.0004,0.0,0.0,0.0025,0.0131,0.0082,0.0,0.0352
163.0,0.0008,0.0,0.0002,0.0004,0.0002,0.0165,0.0061,0.0132,0.0081,0.0,0.0461
164.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0007,0.014,0.0134,0.0083,0.0,0.0379
165.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0007,0.0035,0.0129,0.0084,0.0,0.0269
166.0,0.0004,0.0008,0.0002,0.0004,0.0001,0.005,0.0072,0.0137,0.0085,0.0,0.0369
167.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0026,0.0143,0.0183,0.0,0.0363
168.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0007,0.0036,0.0163,0.0104,0.0,0.0325
169.0,0.0002,0.0009,0.0002,0.0004,0.0001,0.0039,0.0081,0.0138,0.0083,0.0,0.0366
170.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0027,0.0138,0.0086,0.0,0.0264
171.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.003,0.0133,0.0086,0.0,0.0361
172.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.002,0.0138,0.0087,0.0,0.0257
173.0,0.0002,0.0,0.0002,0.0004,0.0,0.0,0.002,0.0137,0.0092,0.0,0.0362
174.0,0.0,0.0009,0.0002,0.0004,0.0001,0.0005,0.002,0.0139,0.0085,0.0,0.0271
175.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0121,0.0143,0.0086,0.0,0.0462
176.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0013,0.0143,0.0091,0.0,0.026
177.0,0.0003,0.0,0.0002,0.0005,0.0001,0.0005,0.0014,0.0147,0.0087,0.0,0.0269
178.0,0.0004,0.0008,0.0002,0.0004,0.0,0.0,0.0015,0.0146,0.0156,0.0,0.0443
179.0,0.0004,0.0,0.0002,0.0004,0.0001,0.0245,0.0093,0.0168,0.0092,0.0,0.0616
180.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0066,0.0149,0.0099,0.0,0.043
181.0,0.0,0.0009,0.0002,0.0004,0.0,0.0,0.0014,0.0147,0.0096,0.0,0.028
182.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0091,0.0023,0.0152,0.009,0.0,0.0372
183.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0021,0.0155,0.0099,0.0,0.0288
184.0,0.0002,0.0018,0.0002,0.0004,0.0001,0.0123,0.0031,0.0171,0.0326,0.0,0.0685
185.0,0.0,0.0009,0.0002,0.0004,0.0,0.0,0.003,0.0176,0.0097,0.0,0.0323
186.0,0.0004,0.0,0.0002,0.0004,0.0,0.0,0.0029,0.0167,0.0101,0.0,0.0432
187.0,0.0,0.0,0.0002,0.0005,0.0001,0.0137,0.0038,0.0165,0.0099,0.0,0.0454
188.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0079,0.016,0.0136,0.0,0.0388
189.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0031,0.0167,0.0102,0.0,0.0313
190.0,0.0002,0.0,0.0002,0.0004,0.0,0.0,0.011,0.0165,0.0101,0.0,0.0507
191.0,0.0004,0.0,0.0002,0.0004,0.0001,0.0233,0.0049,0.0157,0.0097,0.0,0.0554
192.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0035,0.0167,0.0214,0.0,0.0428
193.0,0.0,0.0009,0.0002,0.0006,0.0,0.0,0.0113,0.0155,0.0101,0.0,0.0392
194.0,0.0004,0.0,0.0002,0.0005,0.0001,0.0268,0.0039,0.0164,0.0099,0.0,0.0589
195.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0038,0.0184,0.0098,0.0,0.0453
196.0,0.0004,0.0,0.0002,0.0004,0.0001,0.0067,0.0045,0.0158,0.0179,0.0,0.0467
197.0,0.0002,0.0,0.0002,0.0005,0.0001,0.0008,0.0055,0.0157,0.0179,0.0,0.0415
198.0,0.0,0.0,0.0002,0.0006,0.0,0.0,0.0044,0.0162,0.0313,0.0,0.0534
199.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0094,0.0154,0.0098,0.0,0.0361
200.0,0.0,0.0026,0.0002,0.0005,0.0,0.0,0.0274,0.0177,0.0099,0.0,0.0718
201.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0107,0.0179,0.0105,0.0,0.0536
202.0,0.0002,0.0,0.0002,0.0004,0.0,0.0,0.0107,0.0168,0.0217,0.0,0.0634
203.0,0.0002,0.0,0.0002,0.0005,0.0001,0.016,0.0017,0.0168,0.0105,0.0,0.0552
204.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0016,0.0171,0.0104,0.0,0.0303
